Name,Roll_No,Batch,Semester,MATH101,PHY101,CHEM101,ENG101,CS101,MATH102,PHY102,EE101,ME101,CS102,MATH201,CS201,CS202,CS203,CS204,MATH202,CS205,CS206,CS207,CS208,MGT101,CS301,CS302,CS303,CS304,CS305,CS306,CS307,CS308,CS309,CS310,CS401,CS402,CS403,CS404,CS405,CS406,CS407,CS408,MGT201
Karan Sharma,2023011,2023-27,4,,,,,,,,,,,,,,,,78.94,65.07,80.34,90.07,79.29,87.33,,,,,,,,,,,,,,,,,,,
Harsh Menon,2023012,2023-27,1,54.05,48.07,61.79,54.63,61.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harsh Menon,2023012,2023-27,2,,,,,,93.23,89.05,76.33,86.29,80.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harsh Menon,2023012,2023-27,3,,,,,,,,,,,61.09,55.04,45.27,58.16,66.77,,,,,,,,,,,,,,,,,,,,,,,,,
Harsh Menon,2023012,2023-27,4,,,,,,,,,,,,,,,,49.93,68.78,60.01,66.21,53.69,61.45,,,,,,,,,,,,,,,,,,,
Pari Das,2023013,2023-27,1,52.7,31.75,71.0,74.54,53.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Das,2023013,2023-27,2,,,,,,58.65,70.02,77.44,48.76,70.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Das,2023013,2023-27,3,,,,,,,,,,,66.98,70.44,63.97,64.81,63.71,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Das,2023013,2023-27,4,,,,,,,,,,,,,,,,88.74,86.76,71.85,80.77,93.54,84.93,,,,,,,,,,,,,,,,,,,
Pari Sharma,2023014,2023-27,1,97.56,90.28,80.82,74.78,54.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Sharma,2023014,2023-27,2,,,,,,64.21,71.38,65.94,64.27,49.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Sharma,2023014,2023-27,3,,,,,,,,,,,60.67,73.06,54.93,59.18,65.43,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Sharma,2023014,2023-27,4,,,,,,,,,,,,,,,,61.5,50.43,66.48,59.35,60.82,50.01,,,,,,,,,,,,,,,,,,,
Sai Chatterjee,2023015,2023-27,1,100.0,70.53,77.21,82.92,88.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Chatterjee,2023015,2023-27,2,,,,,,33.28,75.2,69.21,44.18,55.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Chatterjee,2023015,2023-27,3,,,,,,,,,,,100.0,100.0,91.76,94.35,92.21,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Chatterjee,2023015,2023-27,4,,,,,,,,,,,,,,,,78.17,78.87,97.03,86.48,100.0,80.21,,,,,,,,,,,,,,,,,,,
Aditi Verma,2023016,2023-27,1,59.95,69.25,54.39,64.3,54.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Verma,2023016,2023-27,2,,,,,,87.57,63.11,93.75,100.0,80.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Verma,2023016,2023-27,3,,,,,,,,,,,88.63,47.19,60.58,62.18,73.83,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Verma,2023016,2023-27,4,,,,,,,,,,,,,,,,70.41,65.88,71.98,65.33,75.87,69.75,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023017,2023-27,1,60.14,42.61,34.91,45.91,48.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023017,2023-27,2,,,,,,47.12,33.33,60.91,49.04,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023017,2023-27,3,,,,,,,,,,,57.77,64.95,58.57,56.65,59.41,,,,,,,,,,,,,,,,,,,,,,,,,
Pari Kumar,2023017,2023-27,4,,,,,,,,,,,,,,,,57.51,40.08,70.68,63.93,53.21,79.93,,,,,,,,,,,,,,,,,,,
Aditya Pandey,2023018,2023-27,1,60.94,79.87,75.29,75.25,67.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Pandey,2023018,2023-27,2,,,,,,74.14,82.32,57.71,72.42,93.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Pandey,2023018,2023-27,3,,,,,,,,,,,52.46,54.01,46.35,36.41,56.19,,,,,,,,,,,,,,,,,,,,,,,,,
Aditya Pandey,2023018,2023-27,4,,,,,,,,,,,,,,,,71.51,70.59,72.47,82.27,70.13,66.3,,,,,,,,,,,,,,,,,,,
Karan Kumar,2023019,2023-27,1,71.58,79.9,59.5,66.77,69.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karan Kumar,2023019,2023-27,2,,,,,,55.32,40.45,37.42,58.78,51.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karan Kumar,2023019,2023-27,3,,,,,,,,,,,72.86,63.27,72.58,60.7,86.94,,,,,,,,,,,,,,,,,,,,,,,,,
Karan Kumar,2023019,2023-27,4,,,,,,,,,,,,,,,,47.7,39.24,55.36,46.35,44.47,58.19,,,,,,,,,,,,,,,,,,,
Kavya Iyer,2023020,2023-27,1,75.61,60.63,56.39,71.51,67.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kavya Iyer,2023020,2023-27,2,,,,,,78.6,81.45,63.16,98.28,77.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kavya Iyer,2023020,2023-27,3,,,,,,,,,,,72.1,83.54,67.44,84.98,76.9,,,,,,,,,,,,,,,,,,,,,,,,,
Kavya Iyer,2023020,2023-27,4,,,,,,,,,,,,,,,,77.42,58.11,63.59,75.01,91.42,69.06,,,,,,,,,,,,,,,,,,,
Myra Mukherjee,2023021,2023-27,1,77.8,98.29,61.39,79.81,62.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myra Mukherjee,2023021,2023-27,2,,,,,,35.38,33.8,29.55,31.34,63.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myra Mukherjee,2023021,2023-27,3,,,,,,,,,,,71.23,59.63,69.08,63.75,62.02,,,,,,,,,,,,,,,,,,,,,,,,,
Myra Mukherjee,2023021,2023-27,4,,,,,,,,,,,,,,,,100.0,98.65,74.24,93.67,100.0,94.98,,,,,,,,,,,,,,,,,,,
Ishita Nair,2023022,2023-27,1,100.0,88.74,78.13,62.2,93.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Nair,2023022,2023-27,2,,,,,,59.54,45.28,55.13,58.12,60.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Nair,2023022,2023-27,3,,,,,,,,,,,65.25,47.31,36.53,52.19,53.62,,,,,,,,,,,,,,,,,,,,,,,,,
Ishita Nair,2023022,2023-27,4,,,,,,,,,,,,,,,,86.03,70.04,71.21,61.38,80.61,74.25,,,,,,,,,,,,,,,,,,,
Tanvi Patel,2023023,2023-27,1,44.65,78.14,51.42,57.79,67.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Patel,2023023,2023-27,2,,,,,,37.12,30.81,59.26,46.6,81.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Patel,2023023,2023-27,3,,,,,,,,,,,45.87,49.43,57.52,50.38,61.21,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Patel,2023023,2023-27,4,,,,,,,,,,,,,,,,41.51,37.34,33.09,50.14,52.31,49.01,,,,,,,,,,,,,,,,,,,
Meera Chauhan,2023024,2023-27,1,100.0,85.3,70.71,82.98,82.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Chauhan,2023024,2023-27,2,,,,,,53.17,53.61,56.28,53.79,62.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Chauhan,2023024,2023-27,3,,,,,,,,,,,66.3,88.12,65.6,59.23,79.21,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Chauhan,2023024,2023-27,4,,,,,,,,,,,,,,,,60.95,33.7,71.66,64.46,42.73,42.95,,,,,,,,,,,,,,,,,,,
Dev Das,2023025,2023-27,1,87.71,86.74,72.42,91.58,92.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Das,2023025,2023-27,2,,,,,,66.74,65.53,85.24,90.8,65.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Das,2023025,2023-27,3,,,,,,,,,,,86.6,97.14,85.52,61.0,84.7,,,,,,,,,,,,,,,,,,,,,,,,,
Dev Das,2023025,2023-27,4,,,,,,,,,,,,,,,,76.96,82.02,84.14,56.91,100.0,76.89,,,,,,,,,,,,,,,,,,,
Shreya Iyer,2023026,2023-27,1,76.72,90.16,81.65,75.24,68.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Iyer,2023026,2023-27,2,,,,,,63.23,88.43,70.98,94.49,83.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Iyer,2023026,2023-27,3,,,,,,,,,,,80.48,62.14,71.05,86.39,81.33,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Iyer,2023026,2023-27,4,,,,,,,,,,,,,,,,91.75,78.05,79.75,88.74,64.57,100.0,,,,,,,,,,,,,,,,,,,
Shreya Mishra,2023027,2023-27,1,88.9,60.82,89.07,98.94,63.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Mishra,2023027,2023-27,2,,,,,,81.58,66.13,86.5,89.91,75.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Mishra,2023027,2023-27,3,,,,,,,,,,,70.82,72.54,88.85,87.74,80.32,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Mishra,2023027,2023-27,4,,,,,,,,,,,,,,,,87.45,90.73,80.91,88.17,77.69,100.0,,,,,,,,,,,,,,,,,,,
Pooja Nair,2023028,2023-27,1,78.86,58.16,44.06,71.49,59.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Nair,2023028,2023-27,2,,,,,,95.01,86.15,76.84,92.52,82.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Nair,2023028,2023-27,3,,,,,,,,,,,58.75,84.76,73.9,96.82,86.52,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Nair,2023028,2023-27,4,,,,,,,,,,,,,,,,78.46,63.61,89.83,93.51,77.53,89.5,,,,,,,,,,,,,,,,,,,
Ayaan Singh,2023029,2023-27,1,53.49,61.87,65.81,57.52,66.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Singh,2023029,2023-27,2,,,,,,64.61,79.78,83.23,76.31,86.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Singh,2023029,2023-27,3,,,,,,,,,,,56.42,40.04,40.6,45.43,42.32,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Singh,2023029,2023-27,4,,,,,,,,,,,,,,,,59.64,70.15,58.57,45.92,73.18,53.41,,,,,,,,,,,,,,,,,,,
Gargi Shah,2023030,2023-27,1,73.58,71.12,80.06,73.91,60.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Shah,2023030,2023-27,2,,,,,,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Shah,2023030,2023-27,3,,,,,,,,,,,100.0,100.0,100.0,100.0,92.32,,,,,,,,,,,,,,,,,,,,,,,,,
Gargi Shah,2023030,2023-27,4,,,,,,,,,,,,,,,,34.65,24.18,36.27,45.54,31.61,26.25,,,,,,,,,,,,,,,,,,,
Rahul Shah,2023031,2023-27,1,79.67,54.09,79.24,79.21,80.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Shah,2023031,2023-27,2,,,,,,100.0,84.72,89.37,84.11,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Shah,2023031,2023-27,3,,,,,,,,,,,79.54,84.38,100.0,100.0,89.36,,,,,,,,,,,,,,,,,,,,,,,,,
Rahul Shah,2023031,2023-27,4,,,,,,,,,,,,,,,,86.23,97.82,83.56,93.07,100.0,88.8,,,,,,,,,,,,,,,,,,,
Pooja Kulkarni,2023032,2023-27,1,77.96,67.09,94.62,72.54,68.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Kulkarni,2023032,2023-27,2,,,,,,68.44,66.14,52.49,63.23,42.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Kulkarni,2023032,2023-27,3,,,,,,,,,,,77.3,89.85,65.07,59.99,63.82,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Kulkarni,2023032,2023-27,4,,,,,,,,,,,,,,,,63.32,65.44,53.15,62.16,51.29,49.0,,,,,,,,,,,,,,,,,,,
Meera Verma,2023033,2023-27,1,61.9,49.53,67.65,64.6,72.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Verma,2023033,2023-27,2,,,,,,69.78,62.69,72.12,78.79,59.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Verma,2023033,2023-27,3,,,,,,,,,,,73.64,64.13,65.43,73.62,59.98,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Verma,2023033,2023-27,4,,,,,,,,,,,,,,,,66.3,85.88,98.63,66.64,80.59,67.98,,,,,,,,,,,,,,,,,,,
Jiya Banerjee,2023034,2023-27,1,72.96,90.42,76.88,83.54,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiya Banerjee,2023034,2023-27,2,,,,,,73.97,87.85,78.89,81.19,83.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiya Banerjee,2023034,2023-27,3,,,,,,,,,,,60.68,73.88,50.79,70.29,73.55,,,,,,,,,,,,,,,,,,,,,,,,,
Jiya Banerjee,2023034,2023-27,4,,,,,,,,,,,,,,,,43.21,60.78,52.28,76.44,58.11,49.74,,,,,,,,,,,,,,,,,,,
Divya Singh,2023035,2023-27,1,63.69,47.08,53.23,62.35,47.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divya Singh,2023035,2023-27,2,,,,,,69.15,76.14,75.22,67.11,69.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divya Singh,2023035,2023-27,3,,,,,,,,,,,49.65,67.0,83.35,55.59,56.69,,,,,,,,,,,,,,,,,,,,,,,,,
Divya Singh,2023035,2023-27,4,,,,,,,,,,,,,,,,64.19,61.42,55.35,47.76,57.86,41.29,,,,,,,,,,,,,,,,,,,
Arjun Mehta,2023036,2023-27,1,80.87,59.64,56.83,87.95,66.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Mehta,2023036,2023-27,2,,,,,,85.5,85.42,91.42,78.2,88.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Mehta,2023036,2023-27,3,,,,,,,,,,,51.07,67.65,61.64,62.71,52.18,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Mehta,2023036,2023-27,4,,,,,,,,,,,,,,,,100.0,100.0,90.82,76.58,100.0,93.26,,,,,,,,,,,,,,,,,,,
Meera Gupta,2023037,2023-27,1,62.94,70.44,58.54,71.55,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Gupta,2023037,2023-27,2,,,,,,47.12,63.43,26.73,52.36,39.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Gupta,2023037,2023-27,3,,,,,,,,,,,59.86,59.27,57.33,51.88,85.77,,,,,,,,,,,,,,,,,,,,,,,,,
Meera Gupta,2023037,2023-27,4,,,,,,,,,,,,,,,,86.39,100.0,94.02,99.3,97.38,91.41,,,,,,,,,,,,,,,,,,,
Ayaan Iyer,2023038,2023-27,1,86.02,79.99,71.71,75.82,68.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Iyer,2023038,2023-27,2,,,,,,58.22,67.53,83.88,82.18,69.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Iyer,2023038,2023-27,3,,,,,,,,,,,87.49,73.9,65.42,54.43,72.63,,,,,,,,,,,,,,,,,,,,,,,,,
Ayaan Iyer,2023038,2023-27,4,,,,,,,,,,,,,,,,76.12,85.35,78.8,80.6,57.56,80.22,,,,,,,,,,,,,,,,,,,
Aadhya Nair,2023039,2023-27,1,78.23,85.07,76.98,88.14,82.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aadhya Nair,2023039,2023-27,2,,,,,,69.24,65.2,49.86,60.89,61.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aadhya Nair,2023039,2023-27,3,,,,,,,,,,,62.69,89.7,73.94,76.06,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
Aadhya Nair,2023039,2023-27,4,,,,,,,,,,,,,,,,70.66,52.48,88.43,61.08,64.49,71.21,,,,,,,,,,,,,,,,,,,
Tanvi Kulkarni,2023040,2023-27,1,98.98,89.67,94.33,85.24,92.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Kulkarni,2023040,2023-27,2,,,,,,80.79,80.77,76.04,67.48,78.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Kulkarni,2023040,2023-27,3,,,,,,,,,,,57.8,64.59,69.47,77.72,66.79,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Kulkarni,2023040,2023-27,4,,,,,,,,,,,,,,,,52.43,53.0,53.72,61.06,62.05,45.92,,,,,,,,,,,,,,,,,,,
Ishaan Shah,2023041,2023-27,1,50.36,67.75,75.25,57.61,58.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Shah,2023041,2023-27,2,,,,,,97.06,96.36,80.09,98.79,82.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Shah,2023041,2023-27,3,,,,,,,,,,,49.52,47.13,50.77,38.58,62.58,,,,,,,,,,,,,,,,,,,,,,,,,
Ishaan Shah,2023041,2023-27,4,,,,,,,,,,,,,,,,67.44,96.7,78.81,95.49,86.23,87.2,,,,,,,,,,,,,,,,,,,
Diya Joshi,2023042,2023-27,1,79.34,54.83,73.3,78.24,74.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diya Joshi,2023042,2023-27,2,,,,,,99.58,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diya Joshi,2023042,2023-27,3,,,,,,,,,,,77.24,59.27,50.05,59.01,70.37,,,,,,,,,,,,,,,,,,,,,,,,,
Diya Joshi,2023042,2023-27,4,,,,,,,,,,,,,,,,91.99,100.0,77.3,86.45,87.99,89.73,,,,,,,,,,,,,,,,,,,
Rajesh Iyer,2023043,2023-27,1,78.17,66.81,72.65,70.81,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Iyer,2023043,2023-27,2,,,,,,66.86,66.64,68.61,69.05,63.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Iyer,2023043,2023-27,3,,,,,,,,,,,77.4,81.88,100.0,78.71,75.55,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Iyer,2023043,2023-27,4,,,,,,,,,,,,,,,,60.25,78.66,100.0,65.57,61.2,66.03,,,,,,,,,,,,,,,,,,,
Sai Kulkarni,2023044,2023-27,1,94.72,78.35,90.31,97.38,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Kulkarni,2023044,2023-27,2,,,,,,43.29,58.1,62.04,63.72,64.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Kulkarni,2023044,2023-27,3,,,,,,,,,,,99.53,85.07,97.77,90.36,87.43,,,,,,,,,,,,,,,,,,,,,,,,,
Sai Kulkarni,2023044,2023-27,4,,,,,,,,,,,,,,,,84.32,100.0,69.21,78.45,82.33,87.99,,,,,,,,,,,,,,,,,,,
Aryan Singh,2023045,2023-27,1,88.78,74.8,97.44,96.57,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Singh,2023045,2023-27,2,,,,,,54.04,63.3,60.91,78.04,71.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Singh,2023045,2023-27,3,,,,,,,,,,,59.52,36.38,54.02,42.58,47.06,,,,,,,,,,,,,,,,,,,,,,,,,
Aryan Singh,2023045,2023-27,4,,,,,,,,,,,,,,,,82.78,90.93,76.74,80.63,73.19,79.38,,,,,,,,,,,,,,,,,,,
Arjun Banerjee,2023046,2023-27,1,75.61,58.55,79.91,80.24,69.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Banerjee,2023046,2023-27,2,,,,,,65.49,55.65,48.44,39.36,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Banerjee,2023046,2023-27,3,,,,,,,,,,,90.92,84.03,94.64,81.39,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Banerjee,2023046,2023-27,4,,,,,,,,,,,,,,,,85.63,84.01,64.11,75.48,76.9,91.64,,,,,,,,,,,,,,,,,,,
Tanvi Tiwari,2023047,2023-27,1,51.65,62.29,70.16,70.38,46.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Tiwari,2023047,2023-27,2,,,,,,54.24,77.09,75.92,59.1,60.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Tiwari,2023047,2023-27,3,,,,,,,,,,,40.55,66.44,60.35,72.78,52.1,,,,,,,,,,,,,,,,,,,,,,,,,
Tanvi Tiwari,2023047,2023-27,4,,,,,,,,,,,,,,,,45.65,50.67,48.89,70.67,53.73,61.95,,,,,,,,,,,,,,,,,,,
Aarav Kumar,2023048,2023-27,1,51.59,62.61,70.28,52.21,72.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Kumar,2023048,2023-27,2,,,,,,52.42,62.56,50.62,57.63,54.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Kumar,2023048,2023-27,3,,,,,,,,,,,48.13,53.64,78.1,82.31,62.84,,,,,,,,,,,,,,,,,,,,,,,,,
Aarav Kumar,2023048,2023-27,4,,,,,,,,,,,,,,,,69.29,73.27,46.06,57.48,63.01,73.37,,,,,,,,,,,,,,,,,,,
Ojas Pandey,2023049,2023-27,1,100.0,93.41,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Pandey,2023049,2023-27,2,,,,,,65.98,63.04,46.14,60.21,66.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Pandey,2023049,2023-27,3,,,,,,,,,,,87.06,84.15,100.0,75.63,92.11,,,,,,,,,,,,,,,,,,,,,,,,,
Ojas Pandey,2023049,2023-27,4,,,,,,,,,,,,,,,,60.1,46.87,62.14,54.36,37.22,63.7,,,,,,,,,,,,,,,,,,,
Avni Reddy,2023050,2023-27,1,100.0,85.65,90.21,94.72,86.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avni Reddy,2023050,2023-27,2,,,,,,96.83,68.35,98.78,91.9,94.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avni Reddy,2023050,2023-27,3,,,,,,,,,,,72.54,75.67,67.3,61.08,64.06,,,,,,,,,,,,,,,,,,,,,,,,,
Avni Reddy,2023050,2023-27,4,,,,,,,,,,,,,,,,62.27,76.08,74.89,85.7,82.85,63.44,,,,,,,,,,,,,,,,,,,
Pooja Rao,2023051,2023-27,1,72.79,89.26,77.14,72.07,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Rao,2023051,2023-27,2,,,,,,12.37,28.11,30.71,26.19,14.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Rao,2023051,2023-27,3,,,,,,,,,,,61.64,63.55,57.57,69.3,61.71,,,,,,,,,,,,,,,,,,,,,,,,,
Pooja Rao,2023051,2023-27,4,,,,,,,,,,,,,,,,55.98,44.76,57.71,69.91,65.64,72.81,,,,,,,,,,,,,,,,,,,
Shreya Nair,2023052,2023-27,1,78.92,63.52,80.17,65.24,72.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Nair,2023052,2023-27,2,,,,,,90.19,94.31,100.0,90.8,78.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Nair,2023052,2023-27,3,,,,,,,,,,,97.45,100.0,100.0,96.06,92.07,,,,,,,,,,,,,,,,,,,,,,,,,
Shreya Nair,2023052,2023-27,4,,,,,,,,,,,,,,,,55.88,70.93,76.26,71.11,58.37,89.75,,,,,,,,,,,,,,,,,,,
Neha Yadav,2023053,2023-27,1,85.86,68.95,62.75,74.24,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neha Yadav,2023053,2023-27,2,,,,,,67.03,46.11,33.93,65.62,47.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neha Yadav,2023053,2023-27,3,,,,,,,,,,,43.23,78.29,47.99,61.47,70.01,,,,,,,,,,,,,,,,,,,,,,,,,
Neha Yadav,2023053,2023-27,4,,,,,,,,,,,,,,,,75.73,59.31,68.23,78.2,68.45,78.36,,,,,,,,,,,,,,,,,,,
Arjun Reddy,2023054,2023-27,1,89.85,67.96,100.0,87.9,80.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Reddy,2023054,2023-27,2,,,,,,100.0,71.96,84.09,62.56,88.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Reddy,2023054,2023-27,3,,,,,,,,,,,75.09,68.94,54.99,79.22,90.04,,,,,,,,,,,,,,,,,,,,,,,,,
Arjun Reddy,2023054,2023-27,4,,,,,,,,,,,,,,,,65.54,45.45,65.71,57.2,53.51,53.53,,,,,,,,,,,,,,,,,,,
Priya Sharma,2023055,2023-27,1,67.92,50.97,60.12,63.68,53.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priya Sharma,2023055,2023-27,2,,,,,,88.42,90.26,87.17,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priya Sharma,2023055,2023-27,3,,,,,,,,,,,67.01,57.96,58.52,52.51,48.46,,,,,,,,,,,,,,,,,,,,,,,,,
Priya Sharma,2023055,2023-27,4,,,,,,,,,,,,,,,,69.62,93.23,62.37,90.43,73.95,78.06,,,,,,,,,,,,,,,,,,,
Priya Joshi,2023056,2023-27,1,76.19,91.14,55.42,75.3,73.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priya Joshi,2023056,2023-27,2,,,,,,49.05,55.05,58.22,53.61,44.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Priya Joshi,2023056,2023-27,3,,,,,,,,,,,76.78,84.9,83.3,75.84,66.56,,,,,,,,,,,,,,,,,,,,,,,,,
Priya Joshi,2023056,2023-27,4,,,,,,,,,,,,,,,,54.71,57.05,62.89,67.36,59.69,60.37,,,,,,,,,,,,,,,,,,,
Rajesh Desai,2023057,2023-27,1,66.99,62.9,54.6,65.2,76.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajesh Desai,2023057,2023-27,2,,,,,,57.08,64.12,64.66,48.66,69.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
